partner_id,partner_name,gene_name,uniprot_id,genbank_gene_id,genbank_protein_id,hgnc_id,organism,taxonomy_id
BE0000269,Adenylate cyclase type 1,ADCY1,Q08828,AC069008,41472630,HGNC:232,Humans,9606
BE0000270,Renin,REN,P00797,L00073,190994,HGNC:9958,Humans,9606
BE0000271,Folate receptor beta,FOLR2,P14207,X69516,1655592,HGNC:3793,Humans,9606
BE0000272,NADH-ubiquinone oxidoreductase chain 4L,MT-ND4L,P03901,J01415,337197,HGNC:7460,Humans,9606
BE0000273,Kynurenine--oxoglutarate transaminase 1,CCBL1,Q16773,X82224,758591,HGNC:1564,Humans,9606
BE0000274,T-cell surface glycoprotein CD3 epsilon chain,CD3E,P07766,X03884,469945,HGNC:1674,Humans,9606
BE0000276,Solute carrier family 12 member 7,SLC12A7,Q9Y666,AF105365,5106521,HGNC:10915,Humans,9606
BE0000277,Calcium-binding mitochondrial carrier protein Aralar2,SLC25A13,Q9UJS0,AJ496569,22002963,HGNC:10983,Humans,9606
BE0000278,Pyridoxal phosphate phosphatase,PDXP,Q96GD0,AY125047,37545684,HGNC:30259,Humans,9606
BE0000280,Antithrombin-III,SERPINC1,P01008,M21642,179161,HGNC:775,Humans,9606
BE0000281,Solute carrier family 12 member 2,SLC12A2,P55011,U30246,903682,HGNC:10911,Humans,9606
BE0000284,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,NDUFB3,O43676,AF047183,2909858,HGNC:7698,Humans,9606
BE0000285,Sodium-coupled neutral amino acid transporter 3,SLC38A3,Q99624,AF244548,10242111,HGNC:18044,Humans,9606
BE0000286,Arginase-1,ARG1,P05089,M14502,178995,HGNC:663,Humans,9606
BE0000287,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,P49189,U34252,1049219,HGNC:412,Humans,9606
BE0000289,Alpha-2A adrenergic receptor,ADRA2A,P08913,M23533,178196,HGNC:281,Humans,9606
BE0000290,"HCG20471, isoform CRA_c",SIGMAR1,Q5T1J1,AL450283,123231939,HGNC:8157,Humans,9606
BE0000291,5-hydroxytryptamine receptor 1A,HTR1A,P08908,M28269,189928,HGNC:5286,Humans,9606
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",SHMT2,P34897,U23143,746436,HGNC:10852,Humans,9606
BE0000293,Vasopressin V2 receptor,AVPR2,P30518,U04357,28418,HGNC:897,Humans,9606
BE0000294,"Alanine--tRNA ligase, cytoplasmic",AARS,P49588,D32050,1015321,HGNC:20,Humans,9606
BE0000295,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,O95168,AF044957,4164446,HGNC:7699,Humans,9606
BE0000296,Prostaglandin D2 receptor,PTGDR,Q13258,U31332,940379,HGNC:9591,Humans,9606
BE0000297,L-lactate dehydrogenase A-like 6A,LDHAL6A,Q6ZMR3,AY581313,46405145,HGNC:28335,Humans,9606
BE0000299,Sorbitol dehydrogenase,SORD,Q00796,U07361,520450,HGNC:11184,Humans,9606
BE0000301,Retinol-binding protein 1,RBP1,P09455,M11433,190948,HGNC:9919,Humans,9606
BE0000303,Voltage-dependent L-type calcium channel subunit beta-1,CACNB1,Q02641,M92303,179806,HGNC:1401,Humans,9606
BE0000304,S-adenosylmethionine synthase isoform type-2,MAT2A,P31153,X68836,36327,HGNC:6904,Humans,9606
BE0000305,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",NDUFA9,Q16795,AF050641,5326823,HGNC:7693,Humans,9606
BE0000306,"Ornithine carbamoyltransferase, mitochondrial",OTC,P00480,K02100,189407,HGNC:8512,Humans,9606
BE0000307,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",NDUFS7,O75251,AC005329,3342734,HGNC:7714,Humans,9606
BE0000309,Arachidonate 15-lipoxygenase,ALOX15,P16050,M23892,307135,HGNC:433,Humans,9606
BE0000310,Apoptotic protease-activating factor 1,APAF1,O14727,AF013263,2330015,HGNC:576,Humans,9606
BE0000311,5-hydroxytryptamine receptor 3A,HTR3A,P46098,D49394,681914,HGNC:5297,Humans,9606
BE0000313,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",NDUFC1,O43677,AF047184,2909860,HGNC:7705,Humans,9606
BE0000314,Retinol-binding protein 4,RBP4,P02753,X00129,35897,HGNC:9922,Humans,9606
BE0000315,Thyroid hormone receptor beta,THRB,P10828,X04707,31207,HGNC:11799,Humans,9606
BE0000316,Serine--pyruvate aminotransferase,AGXT,P21549,X56092,36582,HGNC:341,Humans,9606
BE0000317,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,Q99714,U96132,2558754,HGNC:4800,Humans,9606
BE0000318,Secretin receptor,SCTR,P47872,U20178,662796,HGNC:10608,Humans,9606
BE0000319,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2,NDUFA4L2,Q9NRX3,AF164796,8895095,HGNC:29836,Humans,9606
BE0000320,"Methylmalonic aciduria type A protein, mitochondrial",MMAA,Q8IVH4,AF524846,26006421,HGNC:18871,Humans,9606
BE0000321,GMP synthase [glutamine-hydrolyzing],GMPS,P49915,U10860,595410,HGNC:4378,Humans,9606
BE0000322,Carbonic anhydrase 2,CA2,P00918,M77181,179780,HGNC:1373,Humans,9606
BE0000323,Cystathionine beta-synthase,CBS,P35520,L19501,388716,HGNC:1550,Humans,9606
BE0000324,Thymidylate synthase,TYMS,P04818,X02308,37479,HGNC:12441,Humans,9606
BE0000325,Ribonucleoside-diphosphate reductase large subunit,RRM1,P23921,X59543,36065,HGNC:10451,Humans,9606
BE0000326,Fibroblast growth factor 4,FGF4,P08620,J02986,386788,HGNC:3682,Humans,9606
BE0000327,Melatonin receptor type 1B,MTNR1B,P49286,U25341,971194,HGNC:7464,Humans,9606
BE0000328,"NADP-dependent malic enzyme, mitochondrial",ME3,Q16798,X79440,535012,HGNC:6985,Humans,9606
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,HSD11B1,P28845,M76665,179475,HGNC:5208,Humans,9606
BE0000330,Dihydrofolate reductase,DHFR,P00374,J00140,182724,HGNC:2861,Humans,9606
BE0000331,"Serine hydroxymethyltransferase, cytosolic",SHMT1,P34896,L11931,307422,HGNC:10850,Humans,9606
BE0000333,Coagulation factor VII,F7,P08709,M13232,182801,HGNC:3544,Humans,9606
BE0000335,Cytochrome c oxidase subunit 1,MT-CO1,P00395,V00662,13006,HGNC:7419,Humans,9606
BE0000336,Testosterone 17-beta-dehydrogenase 3,HSD17B3,P37058,U05659,531162,HGNC:5212,Humans,9606
BE0000337,Transthyretin,TTR,P02766,K02091,189582,HGNC:12405,Humans,9606
BE0000338,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,O75438,AF050638,5326820,HGNC:7695,Humans,9606
BE0000339,SEC14-like protein 3,SEC14L3,Q9UDX4,AY158086,27803382,HGNC:18655,Humans,9606
BE0000340,Protein amnionless,AMN,Q9BXJ7,AF328788,13507259,HGNC:14604,Humans,9606
BE0000341,Beta-adrenergic receptor kinase 1,ADRBK1,P25098,X61157,288308,HGNC:289,Humans,9606
BE0000342,Alpha-2C adrenergic receptor,ADRA2C,P18825,J03853,178194,HGNC:283,Humans,9606
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,P05093,M14564,181342,HGNC:2593,Humans,9606
BE0000345,Prolactin receptor,PRLR,P16471,M31661,190362,HGNC:9446,Humans,9606
BE0000346,"Glutamate receptor ionotropic, kainate 1",GRIK1,P39086,L19058,455448,HGNC:4579,Humans,9606
BE0000347,"Glycine amidinotransferase, mitochondrial",GATM,P50440,S68805,545385,HGNC:4175,Humans,9606
BE0000348,NADH-ubiquinone oxidoreductase chain 6,MT-ND6,P03923,J01415,2052367,HGNC:7462,Humans,9606
BE0000349,Potassium-transporting ATPase alpha chain 1,ATP4A,P20648,J05451,561634,HGNC:819,Humans,9606
BE0000350,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSS2,Q9NR19,AF263614,8439651,HGNC:15814,Humans,9606
BE0000351,Amiloride-sensitive amine oxidase [copper-containing],AOC1,P19801,M55602,177960,HGNC:80,Humans,9606
BE0000353,Acid-sensing ion channel 1,ASIC1,P78348,U78180,1871168,HGNC:100,Humans,9606
BE0000354,Adenosine receptor A3,ADORA3,P0DMS8,L20463,349449,HGNC:268,Humans,9606
BE0000355,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2,Q96I99,BC007716,133777003,HGNC:11450,Humans,9606
BE0000356,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,CACNA1A,O00555,AF004884,2213913,HGNC:1388,Humans,9606
BE0000357,GDH/6PGL endoplasmic bifunctional protein,H6PD,O95479,AJ012590,4186038,HGNC:4795,Humans,9606
BE0000358,Calcineurin subunit B type 1,PPP3R1,P63098,M30773,180705,HGNC:9317,Humans,9606
BE0000359,ALK tyrosine kinase receptor,ALK,Q9UM73,U62540,2454168,HGNC:427,Humans,9606
BE0000360,Alcohol dehydrogenase 4,ADH4,P08319,M15943,178121,HGNC:252,Humans,9606
BE0000361,Monocarboxylate transporter 3,SLC16A8,O95907,AF132610,6103363,HGNC:16270,Humans,9606
BE0000363,"Tyrosine--tRNA ligase, mitochondrial",YARS2,Q9Y2Z4,AF132939,4680649,HGNC:24249,Humans,9606
BE0000364,Coagulation factor IX,F9,P00740,K02402,182609,HGNC:3551,Humans,9606
BE0000365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,Q05586,D13515,219920,HGNC:4584,Humans,9606
BE0000367,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NDUFA8,P51970,AF044953,5326825,HGNC:7692,Humans,9606
BE0000368,Prostaglandin E2 receptor EP2 subtype,PTGER2,P43116,U19487,632650,HGNC:9594,Humans,9606
BE0000369,Vascular endothelial growth factor receptor 2,KDR,P35968,AF035121,2655412,HGNC:6307,Humans,9606
BE0000370,Riboflavin kinase,RFK,Q969G6,AK002011,7023634,HGNC:30324,Humans,9606
BE0000371,Ornithine decarboxylase antizyme 1,OAZ1,P54368,U09202,852429,HGNC:8095,Humans,9606
BE0000372,Glycine N-methyltransferase,GNMT,Q14749,AF101477,8671584,HGNC:4415,Humans,9606
BE0000373,Peroxisomal carnitine O-octanoyltransferase,CROT,Q9UKG9,AF168793,6066280,HGNC:2366,Humans,9606
BE0000374,Amidophosphoribosyltransferase,PPAT,Q06203,D13757,219459,HGNC:9238,Humans,9606
BE0000375,Sodium- and chloride-dependent creatine transporter 1,SLC6A8,P48029,L31409,493132,HGNC:11055,Humans,9606
BE0000376,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,NDUFB6,O95139,AF035840,3800740,HGNC:7701,Humans,9606
BE0000377,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,Q16836,X96752,1483511,HGNC:4799,Humans,9606
BE0000378,Glutamate decarboxylase 1,GAD1,Q99259,M81883,182936,HGNC:4092,Humans,9606
BE0000379,Calcium signal-modulating cyclophilin ligand,CAMLG,P49069,U18242,619670,HGNC:1471,Humans,9606
BE0000380,Vitamin K-dependent protein C,PROC,P04070,M11228,190334,HGNC:9451,Humans,9606
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,P47869,S62907,386422,HGNC:4076,Humans,9606
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",DHODH,Q02127,M94065,555594,HGNC:2867,Humans,9606
BE0000383,"Aspartate aminotransferase, mitochondrial",GOT2,P00505,M22632,179104,HGNC:4433,Humans,9606
BE0000384,Neurokinin 1 receptor,TACR1,P25103,S62045,8176544,HGNC:11526,Humans,9606
BE0000385,Interferon alpha/beta receptor 2,IFNAR2,P48551,L42243,995300,HGNC:5433,Humans,9606
BE0000386,Monocarboxylate transporter 6,SLC16A5,O15375,U59299,2463630,HGNC:10926,Humans,9606
BE0000387,Follicle-stimulating hormone receptor,FSHR,P23945,M65085,182771,HGNC:3969,Humans,9606
BE0000388,Serine racemase,SRR,Q9GZT4,AF169974,11034785,HGNC:14398,Humans,9606
BE0000389,Dopamine D4 receptor,DRD4,P21917,L12398,291946,HGNC:3025,Humans,9606
BE0000390,Synaptosomal-associated protein 25,SNAP25,P60880,L19760,307426,HGNC:11132,Humans,9606
BE0000391,Alpha-N-acetylglucosaminidase,NAGLU,P54802,U43572,1171229,HGNC:7632,Humans,9606
BE0000392,Kynureninase,KYNU,Q16719,U57721,1323715,HGNC:6469,Humans,9606
BE0000393,5-hydroxytryptamine receptor 2B,HTR2B,P41595,X77307,475198,HGNC:5294,Humans,9606
BE0000394,Neutrophil elastase,ELANE,P08246,Y00477,296665,HGNC:3309,Humans,9606
BE0000395,Taste receptor type 1 member 2,TAS1R2,Q8TE23,AF458154,20142333,HGNC:14905,Humans,9606
BE0000396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,O15399,U77783,2444026,HGNC:4588,Humans,9606
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,P26440,M34192,306897,HGNC:6186,Humans,9606
BE0000399,Ferritin heavy chain,FTH1,P02794,X00318,28435,HGNC:3976,Humans,9606
BE0000400,Alcohol dehydrogenase 1B,ADH1B,P00325,M24317,178098,HGNC:250,Humans,9606
BE0000401,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,NDUFA7,O95182,AF050637,4164452,HGNC:7691,Humans,9606
BE0000402,Cholecystokinin receptor type A,CCKAR,P32238,L13605,306491,HGNC:1570,Humans,9606
BE0000403,Vitamin K-dependent gamma-carboxylase,GGCX,P38435,M81592,184028,HGNC:4247,Humans,9606
BE0000404,Ornithine decarboxylase,ODC1,P11926,M16650,29893806,HGNC:8109,Humans,9606
BE0000405,Muscarinic acetylcholine receptor M4,CHRM4,P08173,M16405,61970253,HGNC:1953,Humans,9606
BE0000406,"Carnitine O-palmitoyltransferase 1, liver isoform",CPT1A,P50416,L39211,755646,HGNC:2328,Humans,9606
BE0000407,S-adenosylmethionine synthase isoform type-1,MAT1A,Q00266,D49357,220066,HGNC:6903,Humans,9606
BE0000408,Peroxisomal multifunctional enzyme type 2,HSD17B4,P51659,X87176,1050517,HGNC:5213,Humans,9606
BE0000409,"5-aminolevulinate synthase, nonspecific, mitochondrial",ALAS1,P13196,X56351,28583,HGNC:396,Humans,9606
BE0000410,"Creatine kinase S-type, mitochondrial",CKMT2,P17540,J05401,338237,HGNC:1996,Humans,9606
BE0000411,Neuronal acetylcholine receptor subunit alpha-10,CHRNA10,Q9GZZ6,AJ278118,12053839,HGNC:13800,Humans,9606
BE0000412,Retinoic acid receptor RXR-alpha,RXRA,P19793,X52773,35885,HGNC:10477,Humans,9606
BE0000414,Glycine receptor subunit alpha-3,GLRA3,O75311,AF017724,3342792,HGNC:4328,Humans,9606
BE0000415,Intermediate conductance calcium-activated potassium channel protein 4,KCNN4,O15554,AF000972,2584866,HGNC:6293,Humans,9606
BE0000416,Interleukin-11 receptor subunit alpha,IL11RA,Q14626,Z38102,995654,HGNC:5967,Humans,9606
BE0000417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,Q13224,U90278,1899202,HGNC:4586,Humans,9606
BE0000418,Calmodulin,CALM1,P0DP23,J04046,179888,HGNC:1442,Humans,9606
BE0000419,Solute carrier family 12 member 3,SLC12A3,P55017,U44128,1172161,HGNC:10912,Humans,9606
BE0000420,Delta-type opioid receptor,OPRD1,P41143,U07882,27545517,HGNC:8153,Humans,9606
BE0000421,Cytochrome P450 4A11,CYP4A11,Q02928,L04751,181397,HGNC:2642,Humans,9606
BE0000422,Annexin A1,ANXA1,P04083,BC001275,12654863,HGNC:533,Humans,9606
BE0000423,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),SLC6A14,Q9UN76,AF151978,5732680,HGNC:11047,Humans,9606
BE0000424,"Ornithine aminotransferase, mitochondrial",OAT,P04181,M12267,189329,HGNC:8091,Humans,9606
BE0000425,L-lactate dehydrogenase A chain,LDHA,P00338,X02152,34313,HGNC:6535,Humans,9606
BE0000426,Acetylcholinesterase,ACHE,P22303,M55040,177975,HGNC:108,Humans,9606
BE0000427,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",NDUFB2,O95178,AF050639,4164454,HGNC:7697,Humans,9606
BE0000428,RAC-alpha serine/threonine-protein kinase,AKT1,P31749,M63167,190828,HGNC:391,Humans,9606
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,CACNA1C,Q13936,M92270,,HGNC:1390,Humans,9606
BE0000431,Calcitonin receptor,CALCR,P30988,L00587,179880,HGNC:1440,Humans,9606
BE0000433,Glycine receptor subunit alpha-1,GLRA1,P23415,X52009,31851,HGNC:4326,Humans,9606
BE0000434,Serine/threonine-protein kinase A-Raf,ARAF,P10398,X04790,1340152,HGNC:646,Humans,9606
BE0000435,Abelson tyrosine-protein kinase 2,ABL2,P42684,M35296,178993,HGNC:77,Humans,9606
BE0000436,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",PDE3A,Q14432,M91667,38201493,HGNC:8778,Humans,9606
BE0000437,Cyclin-dependent kinase 15,CDK15,Q96Q40,AB053308,15823642,HGNC:14434,Humans,9606
BE0000438,Aldo-keto reductase family 1 member C4,AKR1C4,P17516,S68287,4261710,HGNC:387,Humans,9606
BE0000439,Integrin alpha-IIb,ITGA2B,P08514,J02764,190068,HGNC:6138,Humans,9606
BE0000440,Monocarboxylate transporter 2,SLC16A7,O60669,AF058056,3047402,HGNC:10928,Humans,9606
BE0000441,Serine palmitoyltransferase 1,SPTLC1,O15269,Y08685,2564247,HGNC:11277,Humans,9606
BE0000442,Histamine H1 receptor,HRH1,P35367,Z34897,510296,HGNC:5182,Humans,9606
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",CYP27B1,O15528,AF027152,2612976,HGNC:2606,Humans,9606
BE0000444,Caspase-1,CASP1,P29466,X65019,33793,HGNC:1499,Humans,9606
BE0000445,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",MCCC1,Q96RQ3,AF310972,12382296,HGNC:6936,Humans,9606
BE0000446,Aldehyde dehydrogenase family 3 member B1,ALDH3B1,P43353,U10868,601780,HGNC:410,Humans,9606
BE0000447,Solute carrier family 13 member 2,SLC13A2,Q13183,U26209,1098557,HGNC:10917,Humans,9606
BE0000448,Arginine decarboxylase,AZIN2,Q96A70,AY050634,15858863,HGNC:29957,Humans,9606
BE0000449,Monocarboxylate transporter 4,SLC16A3,O15427,U81800,2463634,HGNC:10924,Humans,9606
BE0000450,Leucine carboxyl methyltransferase 1,LCMT1,Q9UIC8,AF037601,6580758,HGNC:17557,Humans,9606
BE0000451,5-hydroxytryptamine receptor 2A,HTR2A,P28223,S42168,36431,HGNC:5293,Humans,9606
BE0000452,Somatostatin receptor type 1,SSTR1,P30872,M81829,307434,HGNC:11330,Humans,9606
BE0000453,Mast/stem cell growth factor receptor Kit,KIT,P10721,X06182,34085,HGNC:6342,Humans,9606
BE0000454,"Glutamate receptor ionotropic, NMDA 2C",GRIN2C,Q14957,L76224,1196449,HGNC:4587,Humans,9606
BE0000455,4-hydroxyphenylpyruvate dioxygenase,HPD,P32754,U29895,3860238,HGNC:5147,Humans,9606
BE0000456,"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",MMAB,Q96EY8,AF550404,26284726,HGNC:19331,Humans,9606
BE0000457,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,ENPP1,P22413,M57736,189650,HGNC:3356,Humans,9606
BE0000459,Serine/threonine-protein kinase receptor R3,ACVRL1,P37023,Z22533,402197,HGNC:175,Humans,9606
BE0000460,5-hydroxytryptamine receptor 1F,HTR1F,P30939,L05597,307420,HGNC:5292,Humans,9606
BE0000462,Potassium voltage-gated channel subfamily H member 6,KCNH6,Q9H252,AF311913,11878259,HGNC:18862,Humans,9606
BE0000464,Neurotensin receptor type 2,NTSR2,O95665,Y10148,3901028,HGNC:8040,Humans,9606
BE0000465,Alcohol dehydrogenase 1C,ADH1C,P00326,X04299,28404,HGNC:251,Humans,9606
BE0000467,Interferon gamma receptor 2,IFNGR2,P38484,U05875,463550,HGNC:5440,Humans,9606
BE0000469,ATP-binding cassette sub-family C member 9,ABCC9,O60706,AF061323,3127176,HGNC:60,Humans,9606
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,P31644,L08485,182916,HGNC:4079,Humans,9606
BE0000472,Putative gonadotropin-releasing hormone II receptor,GNRHR2,Q96P88,AF403014,16589056,HGNC:16341,Humans,9606
BE0000473,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,Q16718,U53468,1373173,HGNC:7688,Humans,9606
BE0000475,Prostacyclin receptor,PTGIR,P43119,L29016,495043,HGNC:9602,Humans,9606
BE0000476,5-hydroxytryptamine receptor 1E,HTR1E,P28566,M91467,177774,HGNC:5291,Humans,9606
BE0000477,Ceramide glucosyltransferase,UGCG,Q16739,D50840,1325917,HGNC:12524,Humans,9606
BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,P48169,U30461,905393,HGNC:4078,Humans,9606
BE0000479,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,P30837,M63967,1263008,HGNC:407,Humans,9606
BE0000480,Neutral amino acid transporter A,SLC1A4,P43007,L14595,348012,HGNC:10942,Humans,9606
BE0000481,Aminoacylase-1,ACY1,Q03154,L07548,178071,HGNC:177,Humans,9606
BE0000482,Threonine synthase-like 1,THNSL1,Q8IYQ7,BC035132,23243453,HGNC:26160,Humans,9606
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,CACNA1G,O43497,AF134986,6625659,HGNC:1394,Humans,9606
BE0000484,"ATP synthase subunit delta, mitochondrial",ATP5D,P30049,X63422,12586,HGNC:837,Humans,9606
BE0000485,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,P49821,Y17379,3184148,HGNC:7716,Humans,9606
BE0000486,Sodium-dependent noradrenaline transporter,SLC6A2,P23975,M65105,189258,HGNC:11048,Humans,9606
BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",PDE4B,Q07343,L20966,347122,HGNC:8781,Humans,9606
BE0000489,Potassium voltage-gated channel subfamily E member 1,KCNE1,P15382,M26685,386838,HGNC:6240,Humans,9606
BE0000490,Thyrotropin receptor,TSHR,P16473,M73747,903760,HGNC:12373,Humans,9606
BE0000491,"Isoleucine--tRNA ligase, cytoplasmic",IARS,P41252,D28473,551622,HGNC:5330,Humans,9606
BE0000492,"Propionyl-CoA carboxylase alpha chain, mitochondrial",PCCA,P05165,X14608,296366,HGNC:8653,Humans,9606
BE0000493,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,P28331,X61100,38079,HGNC:7707,Humans,9606
BE0000494,Choline-phosphate cytidylyltransferase B,PCYT1B,Q9Y5K3,AF052510,3153239,HGNC:8755,Humans,9606
BE0000495,Amiloride-sensitive sodium channel subunit delta,SCNN1D,P51172,U38254,1066457,HGNC:10601,Humans,9606
BE0000496,Carnitine O-acetyltransferase,CRAT,P43155,X78706,927415,HGNC:2342,Humans,9606
BE0000497,Amiloride-sensitive sodium channel subunit gamma,SCNN1G,P51170,X87160,1004273,HGNC:10602,Humans,9606
BE0000499,Low-density lipoprotein receptor,LDLR,P01130,L00352,307121,HGNC:6547,Humans,9606
BE0000500,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",NDUFS4,O43181,AF020351,2655053,HGNC:7711,Humans,9606
BE0000501,Alpha-1A adrenergic receptor,ADRA1A,P35348,D25235,433201,HGNC:277,Humans,9606
BE0000502,Solute carrier family 12 member 1,SLC12A1,Q13621,U58130,1373425,HGNC:10910,Humans,9606
BE0000503,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,P03886,V00662,13004,HGNC:7455,Humans,9606
BE0000507,Thyroid peroxidase,TPO,P07202,J02969,339867,HGNC:12015,Humans,9606
BE0000509,Extracellular calcium-sensing receptor,CASR,P41180,X81086,599820,HGNC:1514,Humans,9606
BE0000510,Serotransferrin,TF,P02787,M12530,339453,HGNC:11740,Humans,9606
BE0000511,Receptor tyrosine-protein kinase erbB-2,ERBB2,P04626,M11767,553282,HGNC:3430,Humans,9606
BE0000512,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,NDUFB7,P17568,M33374,180233,HGNC:7702,Humans,9606
BE0000513,Retinal dehydrogenase 2,ALDH1A2,O94788,AB015226,3970842,HGNC:15472,Humans,9606
BE0000515,Melatonin receptor type 1A,MTNR1A,P48039,U14108,602130,HGNC:7463,Humans,9606
BE0000516,Integrin alpha-L,ITGAL,P20701,Y00796,31422,HGNC:6148,Humans,9606
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1,P54687,U21551,1036780,HGNC:976,Humans,9606
BE0000518,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",GCAT,O75600,AF077740,3342906,HGNC:4188,Humans,9606
