drug_id,drugname,drug_type,approved,experimental,illicit,investigational,nutraceutical,withdrawn
DB00477,b'Chlorpromazine',small molecule,1,0,0,1,0,0
DB00478,b'Rimantadine',small molecule,1,0,0,1,0,0
DB00479,b'Amikacin',small molecule,1,0,0,1,0,0
DB00480,b'Lenalidomide',small molecule,1,0,0,0,0,0
DB00481,b'Raloxifene',small molecule,1,0,0,1,0,0
DB00482,b'Celecoxib',small molecule,1,0,0,1,0,0
DB00483,b'Gallamine triethiodide',small molecule,1,0,0,0,0,0
DB00484,b'Brimonidine',small molecule,1,0,0,0,0,0
DB00485,b'Dicloxacillin',small molecule,1,0,0,1,0,0
DB00486,b'Nabilone',small molecule,1,0,0,1,0,0
DB00487,b'Pefloxacin',small molecule,1,0,0,0,0,0
DB00489,b'Sotalol',small molecule,1,0,0,0,0,0
DB00490,b'Buspirone',small molecule,1,0,0,1,0,0
DB00491,b'Miglitol',small molecule,1,0,0,0,0,0
DB00492,b'Fosinopril',small molecule,1,0,0,0,0,0
DB00493,b'Cefotaxime',small molecule,1,0,0,0,0,0
DB00494,b'Entacapone',small molecule,1,0,0,1,0,0
DB00495,b'Zidovudine',small molecule,1,0,0,0,0,0
DB00496,b'Darifenacin',small molecule,1,0,0,1,0,0
DB00497,b'Oxycodone',small molecule,1,0,1,1,0,0
DB00498,b'Phenindione',small molecule,1,0,0,1,0,0
DB00499,b'Flutamide',small molecule,1,0,0,1,0,0
DB00500,b'Tolmetin',small molecule,1,0,0,0,0,0
DB00501,b'Cimetidine',small molecule,1,0,0,1,0,0
DB00502,b'Haloperidol',small molecule,1,0,0,0,0,0
DB00503,b'Ritonavir',small molecule,1,0,0,1,0,0
DB00504,b'Levallorphan',small molecule,1,0,0,0,0,0
DB00505,b'Tridihexethyl',small molecule,0,0,0,0,0,1
DB00507,b'Nitazoxanide',small molecule,1,0,0,1,0,0
DB00508,b'Triflupromazine',small molecule,1,0,0,0,0,0
DB00509,b'Dextrothyroxine',small molecule,1,0,0,1,0,0
DB00511,b'Acetyldigitoxin',small molecule,1,0,0,0,0,0
DB00513,b'Aminocaproic acid',small molecule,1,0,0,1,0,0
DB00514,b'Dextromethorphan',small molecule,1,0,0,0,0,0
DB00515,b'Cisplatin',small molecule,1,0,0,0,0,0
DB00517,b'Anisotropine methylbromide',small molecule,1,0,0,0,0,0
DB00518,b'Albendazole',small molecule,1,0,0,0,0,0
DB00519,b'Trandolapril',small molecule,1,0,0,0,0,0
DB00520,b'Caspofungin',small molecule,1,0,0,0,0,0
DB00521,b'Carteolol',small molecule,1,0,0,0,0,0
DB00522,b'Bentiromide',small molecule,0,0,0,1,0,1
DB00523,b'Alitretinoin',small molecule,1,0,0,1,0,0
DB00524,b'Metolazone',small molecule,1,0,0,0,0,0
DB00525,b'Tolnaftate',small molecule,1,0,0,1,0,0
DB00526,b'Oxaliplatin',small molecule,1,0,0,1,0,0
DB00527,b'Cinchocaine',small molecule,1,0,0,0,0,0
DB00528,b'Lercanidipine',small molecule,1,0,0,1,0,0
DB00529,b'Foscarnet',small molecule,1,0,0,0,0,0
DB00530,b'Erlotinib',small molecule,1,0,0,1,0,0
DB00531,b'Cyclophosphamide',small molecule,1,0,0,1,0,0
DB00532,b'Mephenytoin',small molecule,1,0,0,1,0,1
DB00533,b'Rofecoxib',small molecule,1,0,0,1,0,1
DB00534,b'Chlormerodrin',small molecule,1,0,0,0,0,1
DB00535,b'Cefdinir',small molecule,1,0,0,0,0,0
DB00536,b'Guanidine',small molecule,1,0,0,0,0,0
DB00537,b'Ciprofloxacin',small molecule,1,0,0,1,0,0
DB00539,b'Toremifene',small molecule,1,0,0,1,0,0
DB00540,b'Nortriptyline',small molecule,1,0,0,0,0,0
DB00541,b'Vincristine',small molecule,1,0,0,1,0,0
DB00542,b'Benazepril',small molecule,1,0,0,1,0,0
DB00543,b'Amoxapine',small molecule,1,0,0,0,0,0
DB00544,b'Fluorouracil',small molecule,1,0,0,0,0,0
DB00545,b'Pyridostigmine',small molecule,1,0,0,1,0,0
DB00546,b'Adinazolam',small molecule,0,1,0,0,0,0
DB00547,b'Desoximetasone',small molecule,1,0,0,0,0,0
DB00548,b'Azelaic acid',small molecule,1,0,0,0,0,0
DB00549,b'Zafirlukast',small molecule,1,0,0,1,0,0
DB00550,b'Propylthiouracil',small molecule,1,0,0,1,0,0
DB00551,b'Acetohydroxamic acid',small molecule,1,0,0,0,0,0
DB00552,b'Pentostatin',small molecule,1,0,0,1,0,0
DB00553,b'Methoxsalen',small molecule,1,0,0,0,0,0
DB00554,b'Piroxicam',small molecule,1,0,0,1,0,0
DB00555,b'Lamotrigine',small molecule,1,0,0,1,0,0
DB00557,b'Hydroxyzine',small molecule,1,0,0,0,0,0
DB00558,b'Zanamivir',small molecule,1,0,0,1,0,0
DB00559,b'Bosentan',small molecule,1,0,0,1,0,0
DB00560,b'Tigecycline',small molecule,1,0,0,0,0,0
DB00561,b'Doxapram',small molecule,1,0,0,0,0,0
DB00562,b'Benzthiazide',small molecule,1,0,0,0,0,0
DB00563,b'Methotrexate',small molecule,1,0,0,0,0,0
DB00564,b'Carbamazepine',small molecule,1,0,0,1,0,0
DB00565,b'Cisatracurium',small molecule,1,0,0,0,0,0
DB00567,b'Cephalexin',small molecule,1,0,0,1,0,0
DB00568,b'Cinnarizine',small molecule,1,0,0,1,0,0
DB00569,b'Fondaparinux',small molecule,1,0,0,1,0,0
DB00570,b'Vinblastine',small molecule,1,0,0,0,0,0
DB00571,b'Propranolol',small molecule,1,0,0,1,0,0
DB00572,b'Atropine',small molecule,1,0,0,0,0,0
DB00573,b'Fenoprofen',small molecule,1,0,0,0,0,0
DB00574,b'Fenfluramine',small molecule,1,0,1,1,0,1
DB00575,b'Clonidine',small molecule,1,0,0,0,0,0
DB00576,b'Sulfamethizole',small molecule,1,0,0,1,0,0
DB00577,b'Valaciclovir',small molecule,1,0,0,1,0,0
DB00578,b'Carbenicillin',small molecule,1,0,0,1,0,0
DB00579,b'Mazindol',small molecule,1,0,0,1,0,0
DB00580,b'Valdecoxib',small molecule,1,0,0,1,0,1
DB00581,b'Lactulose',small molecule,1,0,0,0,0,0
DB00582,b'Voriconazole',small molecule,1,0,0,0,0,0
DB00583,b'Levocarnitine',small molecule,1,0,0,1,0,0
DB00584,b'Enalapril',small molecule,1,0,0,0,0,0
DB00585,b'Nizatidine',small molecule,1,0,0,0,0,0
DB00586,b'Diclofenac',small molecule,1,0,0,0,0,0
DB00587,b'Cinalukast',small molecule,0,1,0,0,0,0
DB00588,b'Fluticasone propionate',small molecule,1,0,0,0,0,0
DB00589,b'Lisuride',small molecule,1,0,0,1,0,0
DB00590,b'Doxazosin',small molecule,1,0,0,0,0,0
DB00591,b'Fluocinolone acetonide',small molecule,1,0,0,1,0,0
DB00592,b'Piperazine',small molecule,1,0,0,0,0,0
DB00593,b'Ethosuximide',small molecule,1,0,0,0,0,0
DB00594,b'Amiloride',small molecule,1,0,0,0,0,0
DB00595,b'Oxytetracycline',small molecule,1,0,0,1,0,0
DB00596,b'Ulobetasol',small molecule,1,0,0,0,0,0
DB00598,b'Labetalol',small molecule,1,0,0,0,0,0
DB00599,b'Thiopental',small molecule,1,0,0,0,0,0
DB00600,b'Monobenzone',small molecule,1,0,0,0,0,0
DB00601,b'Linezolid',small molecule,1,0,0,1,0,0
DB00602,b'Ivermectin',small molecule,1,0,0,1,0,0
DB00603,b'Medroxyprogesterone acetate',small molecule,1,0,0,1,0,0
DB00604,b'Cisapride',small molecule,1,0,0,1,0,1
DB00605,b'Sulindac',small molecule,1,0,0,1,0,0
DB00606,b'Cyclothiazide',small molecule,1,0,0,0,0,0
DB00607,b'Nafcillin',small molecule,1,0,0,1,0,0
DB00608,b'Chloroquine',small molecule,1,0,0,1,0,0
DB00609,b'Ethionamide',small molecule,1,0,0,0,0,0
DB00610,b'Metaraminol',small molecule,1,0,0,1,0,0
DB00611,b'Butorphanol',small molecule,1,0,1,0,0,0
DB00612,b'Bisoprolol',small molecule,1,0,0,0,0,0
DB00613,b'Amodiaquine',small molecule,1,0,0,1,0,0
DB00614,b'Furazolidone',small molecule,0,1,0,0,0,0
DB00615,b'Rifabutin',small molecule,1,0,0,1,0,0
DB00616,b'Candoxatril',small molecule,0,1,0,0,0,0
DB00617,b'Paramethadione',small molecule,1,0,0,0,0,0
DB00618,b'Demeclocycline',small molecule,1,0,0,0,0,0
DB00619,b'Imatinib',small molecule,1,0,0,0,0,0
DB00620,b'Triamcinolone',small molecule,1,0,0,0,0,0
DB00621,b'Oxandrolone',small molecule,1,0,0,1,0,0
DB00622,b'Nicardipine',small molecule,1,0,0,1,0,0
DB00623,b'Fluphenazine',small molecule,1,0,0,0,0,0
DB00624,b'Testosterone',small molecule,1,0,0,1,0,0
DB00625,b'Efavirenz',small molecule,1,0,0,1,0,0
DB00626,b'Bacitracin',small molecule,1,0,0,0,0,0
DB00627,b'Niacin',small molecule,1,0,0,1,1,0
DB00628,b'Clorazepic acid',small molecule,1,0,1,0,0,0
DB00629,b'Guanabenz',small molecule,1,0,0,1,0,0
DB00630,b'Alendronic acid',small molecule,1,0,0,0,0,0
DB00631,b'Clofarabine',small molecule,1,0,0,1,0,0
DB00633,b'Dexmedetomidine',small molecule,1,0,0,0,0,0
DB00634,b'Sulfacetamide',small molecule,1,0,0,0,0,0
DB00635,b'Prednisone',small molecule,1,0,0,0,0,0
DB00636,b'Clofibrate',small molecule,1,0,0,1,0,0
DB00637,b'Astemizole',small molecule,1,0,0,0,0,1
DB00638,b'Inulin',small molecule,1,0,0,1,1,0
DB00640,b'Adenosine',small molecule,1,0,0,1,0,0
DB00641,b'Simvastatin',small molecule,1,0,0,0,0,0
DB00642,b'Pemetrexed',small molecule,1,0,0,1,0,0
DB00643,b'Mebendazole',small molecule,1,0,0,0,0,0
DB00644,b'Gonadorelin',small molecule,1,0,0,1,0,0
DB00645,b'Dyclonine',small molecule,1,0,0,0,0,0
DB00646,b'Nystatin',small molecule,1,0,0,0,0,0
DB00647,b'Dextropropoxyphene',small molecule,1,0,1,1,0,1
DB00648,b'Mitotane',small molecule,1,0,0,0,0,0
DB00649,b'Stavudine',small molecule,1,0,0,1,0,0
DB00650,b'Leucovorin',small molecule,1,0,0,0,0,0
DB00651,b'Dyphylline',small molecule,1,0,0,0,0,0
DB00652,b'Pentazocine',small molecule,1,0,0,0,0,0
DB00653,b'Magnesium sulfate',small molecule,1,0,0,1,0,0
DB00654,b'Latanoprost',small molecule,1,0,0,1,0,0
DB00655,b'Estrone',small molecule,1,0,0,0,0,0
DB00656,b'Trazodone',small molecule,1,0,0,1,0,0
DB00657,b'Mecamylamine',small molecule,1,0,0,1,0,0
DB00659,b'Acamprosate',small molecule,1,0,0,1,0,0
DB00661,b'Verapamil',small molecule,1,0,0,0,0,0
DB00663,b'Flumethasone',small molecule,1,0,0,0,0,0
DB00665,b'Nilutamide',small molecule,1,0,0,1,0,0
DB00666,b'Nafarelin',small molecule,1,0,0,0,0,0
DB00668,b'Epinephrine',small molecule,1,0,0,0,0,0
DB00669,b'Sumatriptan',small molecule,1,0,0,1,0,0
DB00670,b'Pirenzepine',small molecule,1,0,0,0,0,0
DB00671,b'Cefixime',small molecule,1,0,0,1,0,0
DB00672,b'Chlorpropamide',small molecule,1,0,0,1,0,0
DB00673,b'Aprepitant',small molecule,1,0,0,1,0,0
DB00674,b'Galantamine',small molecule,1,0,0,0,0,0
DB00675,b'Tamoxifen',small molecule,1,0,0,0,0,0
DB00677,b'Isoflurophate',small molecule,1,0,0,1,0,1
DB00678,b'Losartan',small molecule,1,0,0,0,0,0
DB00679,b'Thioridazine',small molecule,1,0,0,0,0,1
DB00680,b'Moricizine',small molecule,1,0,0,1,0,1
DB00681,b'Amphotericin B',small molecule,1,0,0,1,0,0
DB00682,b'Warfarin',small molecule,1,0,0,0,0,0
DB00683,b'Midazolam',small molecule,1,0,1,0,0,0
DB00684,b'Tobramycin',small molecule,1,0,0,1,0,0
DB00685,b'Trovafloxacin',small molecule,1,0,0,1,0,1
DB00686,b'Pentosan polysulfate',small molecule,1,0,0,0,0,0
DB00687,b'Fludrocortisone',small molecule,1,0,0,1,0,0
DB00688,b'Mycophenolate mofetil',small molecule,1,0,0,1,0,0
DB00689,b'Cephaloglycin',small molecule,1,0,0,0,0,0
DB00690,b'Flurazepam',small molecule,1,0,1,1,0,0
DB00691,b'Moexipril',small molecule,1,0,0,0,0,0
DB00692,b'Phentolamine',small molecule,1,0,0,0,0,0
DB00693,b'Fluorescein',small molecule,1,0,0,0,0,0
DB00694,b'Daunorubicin',small molecule,1,0,0,0,0,0
DB00695,b'Furosemide',small molecule,1,0,0,0,0,0
DB00696,b'Ergotamine',small molecule,1,0,0,0,0,0
DB00697,b'Tizanidine',small molecule,1,0,0,1,0,0
DB00698,b'Nitrofurantoin',small molecule,1,0,0,0,0,0
DB00699,b'Nicergoline',small molecule,1,0,0,1,0,0
DB00700,b'Eplerenone',small molecule,1,0,0,0,0,0
DB00701,b'Amprenavir',small molecule,1,0,0,1,0,0
DB00702,b'Icodextrin',small molecule,1,0,0,1,0,0
DB00703,b'Methazolamide',small molecule,1,0,0,0,0,0
DB00704,b'Naltrexone',small molecule,1,0,0,1,0,0
DB00705,b'Delavirdine',small molecule,1,0,0,0,0,0
DB00706,b'Tamsulosin',small molecule,1,0,0,1,0,0
DB00707,b'Porfimer sodium',small molecule,1,0,0,1,0,0
DB00708,b'Sufentanil',small molecule,1,0,0,1,0,0
DB00709,b'Lamivudine',small molecule,1,0,0,1,0,0
DB00710,b'Ibandronate',small molecule,1,0,0,1,0,0
DB00711,b'Diethylcarbamazine',small molecule,1,0,0,1,0,0
DB00712,b'Flurbiprofen',small molecule,1,0,0,1,0,0
DB00713,b'Oxacillin',small molecule,1,0,0,1,0,0
DB00714,b'Apomorphine',small molecule,1,0,0,1,0,0
DB00715,b'Paroxetine',small molecule,1,0,0,1,0,0
DB00716,b'Nedocromil',small molecule,1,0,0,1,0,0
DB00717,b'Norethisterone',small molecule,1,0,0,0,0,0
DB00718,b'Adefovir dipivoxil',small molecule,1,0,0,1,0,0
DB00719,b'Azatadine',small molecule,1,0,0,0,0,0
DB00720,b'Clodronic acid',small molecule,1,0,0,1,0,0
DB00721,b'Procaine',small molecule,1,0,0,1,0,0
DB00722,b'Lisinopril',small molecule,1,0,0,1,0,0
DB00723,b'Methoxamine',small molecule,1,0,0,1,0,0
DB00724,b'Imiquimod',small molecule,1,0,0,1,0,0
DB00725,b'Homatropine methylbromide',small molecule,1,0,0,0,0,0
DB00726,b'Trimipramine',small molecule,1,0,0,0,0,0
DB00727,b'Nitroglycerin',small molecule,1,0,0,1,0,0
DB00728,b'Rocuronium',small molecule,1,0,0,0,0,0
DB00730,b'Thiabendazole',small molecule,1,0,0,0,0,0
DB00731,b'Nateglinide',small molecule,1,0,0,1,0,0
DB00732,b'Atracurium besylate',small molecule,1,0,0,0,0,0
DB00733,b'Pralidoxime',small molecule,1,0,0,0,0,0
DB00734,b'Risperidone',small molecule,1,0,0,1,0,0
DB00735,b'Naftifine',small molecule,1,0,0,0,0,0
DB00736,b'Esomeprazole',small molecule,1,0,0,1,0,0
DB00737,b'Meclizine',small molecule,1,0,0,0,0,0
DB00738,b'Pentamidine',small molecule,1,0,0,1,0,0
DB00739,b'Hetacillin',small molecule,1,0,0,0,0,1
DB00740,b'Riluzole',small molecule,1,0,0,1,0,0
DB00741,b'Hydrocortisone',small molecule,1,0,0,0,0,0
DB00742,b'Mannitol',small molecule,1,0,0,1,0,0
DB00744,b'Zileuton',small molecule,1,0,0,1,0,1
DB00745,b'Modafinil',small molecule,1,0,0,1,0,0
DB00746,b'Deferoxamine',small molecule,1,0,0,1,0,0
DB00747,b'Scopolamine',small molecule,1,0,0,1,0,0
DB00748,b'Carbinoxamine',small molecule,1,0,0,0,0,0
DB00749,b'Etodolac',small molecule,1,0,0,1,0,0
DB00750,b'Prilocaine',small molecule,1,0,0,0,0,0
DB00751,b'Epinastine',small molecule,1,0,0,1,0,0
DB00752,b'Tranylcypromine',small molecule,1,0,0,1,0,0
DB00753,b'Isoflurane',small molecule,1,0,0,0,0,0
DB00754,b'Ethotoin',small molecule,1,0,0,0,0,0
DB00755,b'Tretinoin',small molecule,1,0,0,1,1,0
DB00756,b'Hexachlorophene',small molecule,1,0,0,0,0,1
DB00757,b'Dolasetron',small molecule,1,0,0,1,0,0
DB00758,b'Clopidogrel',small molecule,1,0,0,0,0,0
DB00759,b'Tetracycline',small molecule,1,0,0,0,0,0
DB00760,b'Meropenem',small molecule,1,0,0,1,0,0
DB00761,b'Potassium chloride',small molecule,1,0,0,0,0,1
DB00762,b'Irinotecan',small molecule,1,0,0,1,0,0
DB00763,b'Methimazole',small molecule,1,0,0,0,0,0
DB00764,b'Mometasone',small molecule,1,0,0,0,0,0
DB00765,b'Metyrosine',small molecule,1,0,0,0,0,0
DB00766,b'Clavulanic acid',small molecule,1,0,0,0,0,0
DB00767,b'Benzquinamide',small molecule,0,0,0,0,0,1
DB00768,b'Olopatadine',small molecule,1,0,0,0,0,0
DB00769,b'Hydrocortamate',small molecule,1,0,0,0,0,0
DB00770,b'Alprostadil',small molecule,1,0,0,1,0,0
DB00771,b'Clidinium',small molecule,1,0,0,0,0,0
DB00772,b'Malathion',small molecule,1,0,0,1,0,0
DB00773,b'Etoposide',small molecule,1,0,0,0,0,0
DB00774,b'Hydroflumethiazide',small molecule,1,0,0,1,0,0
DB00775,b'Tirofiban',small molecule,1,0,0,0,0,0
DB00776,b'Oxcarbazepine',small molecule,1,0,0,0,0,0
DB00777,b'Propiomazine',small molecule,1,0,0,0,0,0
DB00778,b'Roxithromycin',small molecule,1,0,0,1,0,1
DB00779,b'Nalidixic acid',small molecule,1,0,0,1,0,0
DB00780,b'Phenelzine',small molecule,1,0,0,0,0,0
DB00781,b'Polymyxin B',small molecule,1,0,0,0,0,0
DB00782,b'Propantheline',small molecule,1,0,0,0,0,0
DB00783,b'Estradiol',small molecule,1,0,0,1,0,0
DB00784,b'Mefenamic acid',small molecule,1,0,0,0,0,0
DB00785,b'Cryptenamine',small molecule,1,0,0,0,0,0
DB00786,b'Marimastat',small molecule,0,0,0,1,0,0
DB00787,b'Acyclovir',small molecule,1,0,0,0,0,0
DB00788,b'Naproxen',small molecule,1,0,0,0,0,0
DB00789,b'Gadopentetic acid',small molecule,1,0,0,0,0,0
DB00790,b'Perindopril',small molecule,1,0,0,0,0,0
DB00792,b'Tripelennamine',small molecule,1,0,0,0,0,0
DB00794,b'Primidone',small molecule,1,0,0,0,0,0
DB00795,b'Sulfasalazine',small molecule,1,0,0,0,0,0
DB00796,b'Candesartan cilexetil',small molecule,1,0,0,0,0,0
DB00797,b'Tolazoline',small molecule,1,0,0,0,0,0
DB00798,b'Gentamicin',small molecule,1,0,0,0,0,0
DB00799,b'Tazarotene',small molecule,1,0,0,1,0,0
DB00800,b'Fenoldopam',small molecule,1,0,0,0,0,0
DB00801,b'Halazepam',small molecule,1,0,1,0,0,1
DB00802,b'Alfentanil',small molecule,1,0,1,0,0,0
DB00804,b'Dicyclomine',small molecule,1,0,0,0,0,0
DB00805,b'Minaprine',small molecule,1,0,0,0,0,0
DB00806,b'Pentoxifylline',small molecule,1,0,0,1,0,0
DB00807,b'Proparacaine',small molecule,1,0,0,0,0,0
DB00808,b'Indapamide',small molecule,1,0,0,0,0,0
DB00809,b'Tropicamide',small molecule,1,0,0,1,0,0
DB00810,b'Biperiden',small molecule,1,0,0,1,0,0
DB00811,b'Ribavirin',small molecule,1,0,0,0,0,0
DB00812,b'Phenylbutazone',small molecule,1,0,0,0,0,0
DB00813,b'Fentanyl',small molecule,1,0,1,1,0,0
DB00814,b'Meloxicam',small molecule,1,0,0,0,0,0
DB00816,b'Orciprenaline',small molecule,1,0,0,0,0,0
DB00817,b'Rosoxacin',small molecule,1,0,0,1,0,0
DB00818,b'Propofol',small molecule,1,0,0,1,0,0
DB00819,b'Acetazolamide',small molecule,1,0,0,0,0,0
DB00820,b'Tadalafil',small molecule,1,0,0,1,0,0
DB00821,b'Carprofen',small molecule,1,0,0,0,0,1
DB00822,b'Disulfiram',small molecule,1,0,0,0,0,0
DB00823,b'Ethynodiol diacetate',small molecule,1,0,0,0,0,0
DB00824,b'Enprofylline',small molecule,1,1,0,0,0,0
DB00825,b'Levomenthol',small molecule,1,0,0,0,0,0
DB00826,b'Natamycin',small molecule,1,0,0,0,0,0
DB00827,b'Cinoxacin',small molecule,1,0,0,1,0,1
DB00828,b'Fosfomycin',small molecule,1,0,0,0,0,0
DB00829,b'Diazepam',small molecule,1,0,1,1,0,0
DB00830,b'Phenmetrazine',small molecule,1,0,1,0,0,0
DB00831,b'Trifluoperazine',small molecule,1,0,0,1,0,0
DB00833,b'Cefaclor',small molecule,1,0,0,0,0,0
DB00834,b'Mifepristone',small molecule,1,0,0,1,0,0
DB00835,b'Brompheniramine',small molecule,1,0,0,0,0,0
DB00836,b'Loperamide',small molecule,1,0,0,0,0,0
DB00837,b'Progabide',small molecule,0,1,0,0,0,0
DB00838,b'Clocortolone',small molecule,1,0,0,0,0,0
DB00839,b'Tolazamide',small molecule,1,0,0,1,0,0
DB00841,b'Dobutamine',small molecule,1,0,0,0,0,0
DB00842,b'Oxazepam',small molecule,1,0,0,0,0,0
DB00843,b'Donepezil',small molecule,1,0,0,0,0,0
DB00844,b'Nalbuphine',small molecule,1,0,0,0,0,0
DB00845,b'Clofazimine',small molecule,1,0,0,1,0,0
DB00846,b'Flurandrenolide',small molecule,1,0,0,0,0,0
DB00847,b'Cysteamine',small molecule,1,0,0,1,0,0
DB00848,b'Levamisole',small molecule,1,0,0,1,0,1
DB00849,b'Methylphenobarbital',small molecule,1,0,0,0,0,0
DB00850,b'Perphenazine',small molecule,1,0,0,0,0,0
DB00851,b'Dacarbazine',small molecule,1,0,0,1,0,0
DB00852,b'Pseudoephedrine',small molecule,1,0,0,0,0,0
DB00854,b'Levorphanol',small molecule,1,0,0,0,0,0
DB00855,b'Aminolevulinic acid',small molecule,1,0,0,0,0,0
DB00856,b'Chlorphenesin',small molecule,1,1,0,0,0,0
DB00857,b'Terbinafine',small molecule,1,0,0,1,0,0
DB00858,b'Drostanolone',small molecule,0,0,1,0,0,0
DB00859,b'Penicillamine',small molecule,1,0,0,0,0,0
DB00860,b'Prednisolone',small molecule,1,0,0,0,0,0
DB00861,b'Diflunisal',small molecule,1,0,0,1,0,0
DB00862,b'Vardenafil',small molecule,1,0,0,0,0,0
DB00863,b'Ranitidine',small molecule,1,0,0,0,0,0
DB00864,b'Tacrolimus',small molecule,1,0,0,1,0,0
DB00865,b'Benzphetamine',small molecule,1,0,1,0,0,0
DB00866,b'Alprenolol',small molecule,0,1,0,0,0,1
DB00867,b'Ritodrine',small molecule,1,0,0,1,0,0
DB00868,b'Benzonatate',small molecule,1,0,0,0,0,0
DB00869,b'Dorzolamide',small molecule,1,0,0,0,0,0
DB00870,b'Suprofen',small molecule,1,0,0,0,0,1
DB00871,b'Terbutaline',small molecule,1,0,0,0,0,0
DB00872,b'Conivaptan',small molecule,1,0,0,1,0,0
DB00874,b'Guaifenesin',small molecule,1,0,0,1,0,0
DB00875,b'Flupentixol',small molecule,1,0,0,1,0,1
DB00876,b'Eprosartan',small molecule,1,0,0,0,0,0
DB00877,b'Sirolimus',small molecule,1,0,0,1,0,0
DB00878,b'Chlorhexidine',small molecule,1,0,0,0,0,1
DB00879,b'Emtricitabine',small molecule,1,0,0,1,0,0
DB00880,b'Chlorothiazide',small molecule,1,0,0,0,0,0
DB00881,b'Quinapril',small molecule,1,0,0,1,0,0
DB00882,b'Clomifene',small molecule,1,0,0,1,0,0
DB00883,b'Isosorbide dinitrate',small molecule,1,0,0,1,0,0
DB00884,b'Risedronic acid',small molecule,1,0,0,1,0,0
DB00886,b'Omapatrilat',small molecule,0,0,0,1,0,0
DB00887,b'Bumetanide',small molecule,1,0,0,0,0,0
DB00888,b'Mechlorethamine',small molecule,1,0,0,1,0,0
DB00889,b'Granisetron',small molecule,1,0,0,1,0,0
DB00890,b'Dienestrol',small molecule,1,0,0,1,0,0
DB00891,b'Sulfapyridine',small molecule,1,0,0,0,0,0
DB00892,b'Oxybuprocaine',small molecule,1,0,0,1,0,0
DB00893,b'Iron Dextran',small molecule,1,0,0,0,0,0
DB00894,b'Testolactone',small molecule,1,0,0,1,0,0
DB00895,b'Benzylpenicilloyl polylysine',small molecule,1,0,0,0,0,0
DB00896,b'Rimexolone',small molecule,1,0,0,0,0,0
DB00897,b'Triazolam',small molecule,1,0,0,1,0,0
DB00898,b'Ethanol',small molecule,1,0,0,0,0,0
DB00899,b'Remifentanil',small molecule,1,0,0,0,0,0
DB00900,b'Didanosine',small molecule,1,0,0,0,0,0
DB00901,b'Bitolterol',small molecule,0,0,0,0,0,1
DB00902,b'Methdilazine',small molecule,1,0,0,0,0,0
DB00903,b'Etacrynic acid',small molecule,1,0,0,1,0,0
DB00904,b'Ondansetron',small molecule,1,0,0,0,0,0
DB00905,b'Bimatoprost',small molecule,1,0,0,1,0,0
DB00906,b'Tiagabine',small molecule,1,0,0,1,0,0
DB00907,b'Cocaine',small molecule,1,0,1,0,0,0
DB00908,b'Quinidine',small molecule,1,0,0,1,0,0
DB00909,b'Zonisamide',small molecule,1,0,0,1,0,0
DB00910,b'Paricalcitol',small molecule,1,0,0,1,0,0
DB00911,b'Tinidazole',small molecule,1,0,0,1,0,0
DB00912,b'Repaglinide',small molecule,1,0,0,1,0,0
DB00913,b'Anileridine',small molecule,1,0,1,0,0,0
DB00914,b'Phenformin',small molecule,1,0,0,1,0,1
DB00915,b'Amantadine',small molecule,1,0,0,0,0,0
DB00916,b'Metronidazole',small molecule,1,0,0,0,0,0
DB00917,b'Dinoprostone',small molecule,1,0,0,0,0,0
DB00918,b'Almotriptan',small molecule,1,0,0,1,0,0
DB00919,b'Spectinomycin',small molecule,1,0,0,1,0,0
DB00920,b'Ketotifen',small molecule,1,0,0,0,0,0
DB00921,b'Buprenorphine',small molecule,1,0,1,1,0,0
DB00922,b'Levosimendan',small molecule,1,0,0,1,0,0
DB00923,b'Ceforanide',small molecule,1,0,0,0,0,0
DB00924,b'Cyclobenzaprine',small molecule,1,0,0,0,0,0
DB00925,b'Phenoxybenzamine',small molecule,1,0,0,0,0,0
DB00926,b'Etretinate',small molecule,0,0,0,0,0,1
DB00927,b'Famotidine',small molecule,1,0,0,0,0,0
DB00928,b'Azacitidine',small molecule,1,0,0,1,0,0
DB00929,b'Misoprostol',small molecule,1,0,0,0,0,0
DB00932,b'Tipranavir',small molecule,1,0,0,1,0,0
DB00933,b'Mesoridazine',small molecule,1,0,0,1,0,0
DB00934,b'Maprotiline',small molecule,1,0,0,1,0,0
DB00935,b'Oxymetazoline',small molecule,1,0,0,1,0,0
DB00936,b'Salicylic acid',small molecule,1,0,0,1,0,0
DB00937,b'Diethylpropion',small molecule,1,0,1,0,0,0
DB00938,b'Salmeterol',small molecule,1,0,0,0,0,0
DB00939,b'Meclofenamic acid',small molecule,1,0,0,0,0,0
DB00940,b'Methantheline',small molecule,1,0,0,1,0,0
DB00941,b'Hexafluronium',small molecule,1,0,0,0,0,0
DB00942,b'Cycrimine',small molecule,1,0,0,0,0,0
DB00943,b'Zalcitabine',small molecule,1,0,0,1,0,0
DB00944,b'Demecarium',small molecule,1,0,0,0,0,0
DB00945,b'Acetylsalicylic acid',small molecule,1,0,0,0,0,0
