InchiKey,Canonical_SMILES
MYPYJXKWCTUITO-GCTWTFLZSA-N,C[C@H]1C([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H](C(C(=O)N[C@H](C(=O)NC5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
GSDSWSVVBLHKDQ-SNVBAGLBSA-N,C[C@@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
GSDSWSVVBLHKDQ-UHFFFAOYSA-N,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
TYZROVQLWOKYKF-ZDUSSCGKSA-N,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
HSJFYRYGGKLQBT-UHFFFAOYSA-N,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2OC
ARFHIAQFJWUCFH-IZZDOVSWSA-N,CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-]
PSBAIJVSCTZDDB-UHFFFAOYSA-N,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2
SRIJFPBZWUFLFD-UHFFFAOYSA-N,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4O3
DNVVZWSVACQWJE-UHFFFAOYSA-N,C1=CC=C(C=C1)OC(=O)C2=C(C=C(C=C2)N)O
CUCSSYAUKKIDJV-FAXBSAIASA-N,CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@@H](CC1=CNC2=CC=CC=C21)NC(=O)[C@H](CC3=CC=CC=C3)N(C)C(=O)[C@@H](CC4=CNC5=CC=CC=C54)NC(=O)[C@H](CCCN=C(N)N)N
RPDFDSQFBCJTDY-GAQXSTBRSA-N,CC(C)OC1=CC=CC(=C1)CC(=O)N2CCC[C@](C2)(CC[N+]34CCC(CC3)(CC4)C5=CC=CC=C5)C6=CC(=C(C=C6)Cl)Cl
RPDFDSQFBCJTDY-PXODCTBUSA-N,CC(C)OC1=CC=CC(=C1)CC(=O)N2CCC[C@@](C2)(CC[N+]34CCC(CC3)(CC4)C5=CC=CC=C5)C6=CC(=C(C=C6)Cl)Cl
XFILPEOLDIKJHX-QYZOEREBSA-N,CC(C)C[C@H]([C@H](CSC1=CC=CS1)C(=O)NO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC
RWZVPVOZTJJMNU-UHFFFAOYSA-N,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C
VCFBPAOSTLMYIV-SANMLTNESA-N,CS(=O)(=O)NC1=C(C=C(C=C1)C(=O)O[C@@H](CC2=C(C=[N+](C=C2Cl)[O-])Cl)C3=CC(=C(C=C3)OC(F)F)OCC4CC4)OCC5CC5
IICCLYANAQEHCI-UHFFFAOYSA-N,C1=C2C(=C(C(=C1I)O)I)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)I)O)I
WSFSSNUMVMOOMR-UHFFFAOYSA-N,C=O
PSTDMIAVUUYOOQ-UHFFFAOYSA-N,CC1=C(C=CC(=C1)OC)N2C(=O)C3=C(C(=O)N2)NC4=C(C3=O)C=CC(=C4)Cl
YTFBNFMILWHYAP-UWJYYQICSA-N,CC(=O)[C@@]1(CN(C[C@H]1C2=CC(=C(C=C2)OC)OC3CCCC3)C(=O)OC)C
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
SRVJKTDHMYAMHA-WUXMJOGZSA-N,CC(=O)NC1=CC=C(C=C1)/C=N/NC(=S)N
SIMWTRCFFSTNMG-AWEZNQCLSA-N,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCN(CC3)C(=O)CO)F
LKCWBDHBTVXHDL-RMDFUYIESA-N,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N
BBTFKAOFCSOZMB-UHFFFAOYSA-N,CNC1=NC2=CC(=C(C=C2C(=N1)C3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)C(=O)OC)OC)OC
KKKRKRMVJRHDMG-UHFFFAOYSA-N,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4
DGGKRIGJIQRXQD-LLVKDONJSA-N,CCCC1=C(C(=CC(=C1)C2=N[C@H](CO2)C(=O)NO)OC)OC
YSWHPGYAPJLREH-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=C(C=C3)OCC#C)F)S(=O)(=O)N
GPSZYOIFQZPWEJ-UHFFFAOYSA-N,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
PRXHANOJNVGVGC-UHFFFAOYSA-N,CCOC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)OCC)S
KAKPGJJRYRYSTP-UHFFFAOYSA-N,COC1=CC(=CC(=C1)N2CCN(CC2)C(=O)NC3=NC4=C(C=CC(=C4)F)N=C3OC)OC
KYLIZBIRMBGUOP-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=CC(=S)SS2
FIMYFEGKMOCQKT-UHFFFAOYSA-N,C1CC(=O)N(OC1)CC2=CC(=C(C(=C2F)F)NC3=C(C=C(C=C3)I)F)C(=O)NOCCO
AGRJUZPPATWGHI-FQEVSTJZSA-N,COC1=C2C(=CC(=C1N3CC[C@@](C3)(CN)CF)F)C(=O)C(=CN2C4CC4)C(=O)O
KFXCYOSJSWUOEO-UHFFFAOYSA-N,CC1(CC(OC2=C1C=C(C=C2)C#CC3=CC=C(C=C3)C(=O)O)(C)C)C
WWCIFIOLOMCRET-UHFFFAOYSA-N,C1=CN=CC=C1C(=O)NNCNNC(=O)C2=CC=NC=C2
BTXNYTINYBABQR-UHFFFAOYSA-N,CC1=CC(=C2C3=C4C5=C(C(=CC(=C5C2=O)O)O)C6=C7C4=C8C(=C13)C(=CC(=C8C(=O)C7=C(C=C6O)O)O)C)O
FXQIIDINBDJDKL-SNVBAGLBSA-N,B1(C2=C(C=CC=C2OCCCO)[C@H](O1)CN)O
DEOYQVBCXCVHII-GSNHDGFMSA-N,CCC(C)N1CCC2(CC1)NC3=C4C(=O)C5=C(C3=N2)C6=C(C(=C5O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H](C([C@@H]([C@H]([C@H](/C=C/C=C(/C(=O)N4)\C)C)O)C)O)C)O)C)OC)C
XPIJWUTXQAGSLK-UHFFFAOYSA-N,CC1=CC(=CN=C1NC)C2=C(C3=C(C=C2)C(=O)C(=CN3C4CC4)C(=O)O)C
TVYLLZQTGLZFBW-HOCLYGCPSA-N,CN(C)C[C@@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O
TVYLLZQTGLZFBW-BZSJEYESSA-N,CN(C)CC1CCCC[C@]1(C2=CC(=CC=C2)OC)O
TVYLLZQTGLZFBW-GOEBONIOSA-N,CN(C)C[C@@H]1CCCC[C@]1(C2=CC(=CC=C2)OC)O
AETHRPHBGJAIBT-UHFFFAOYSA-N,CC(C)(C)COC1=C(C=C(C=C1)N2C=C(C=N2)C(=O)O)C#N
ZJVFLBOZORBYFE-UHFFFAOYSA-N,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
BLPUOQGPBJPXRL-FNORWQNLSA-N,C1CCN(CC1)C(=O)/C=C/C2=CC3=C(C=C2)OCO3
ZSBXGIUJOOQZMP-JLNYLFASSA-N,C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1
YEOTYALSMRNXLJ-UHFFFAOYSA-N,CC(C(=O)N1CCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC)OC
HTYBEXPZARGDNU-UHFFFAOYSA-N,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC=C(C=C3)F)C(F)(F)F)Cl
CBQJSKKFNMDLON-UHFFFAOYSA-N,CC(=O)NC(CC1=CC=CC=C1)C(=O)O
GLBJJMFZWDBELO-UHFFFAOYSA-N,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC
JIVPVXMEBJLZRO-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
SPMVMDHWKHCIDT-UHFFFAOYSA-N,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl
HJORMJIFDVBMOB-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
HJORMJIFDVBMOB-ZYZCRDMLSA-N,[11CH3]OC1=C(C=C(C=C1)[C@H]2CC(=O)NC2)OC3CCCC3
RJKFOVLPORLFTN-LEKSSAKUSA-N,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
QFGMXJOBTNZHEL-UHFFFAOYSA-N,C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O
JXAGDPXECXQWBC-UHFFFAOYSA-N,C1=CC=C(C=C1)SCC(CC(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)Cl)C(=O)O
JXAGDPXECXQWBC-LJQANCHMSA-N,C1=CC=C(C=C1)SC[C@@H](CC(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)Cl)C(=O)O
PDMUULPVBYQBBK-UHFFFAOYSA-N,CCCCOC1=C(C=CC(=C1)CC2CNC(=O)N2)OC
UCHDWCPVSPXUMX-TZIWLTJVSA-N,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
VEPKQEUBKLEPRA-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
ACTRVOBWPAIOHC-UHFFFAOYSA-N,C(C(C(=O)O)S)(C(=O)O)S
AEOCXXJPGCBFJA-UHFFFAOYSA-N,CCC1=NC=CC(=C1)C(=N)S
JHBIMJKLBUMNAU-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)F
ASQRQYODAQUVBR-UHFFFAOYSA-L,C1CC(C1)(C(=O)[O-])C(=O)[O-].C1COCCC1(CN)CN.[Pt+2]
IIJQICKYWPGJDT-UHFFFAOYSA-L,C1CC(C1)(C(=O)O)C(=O)[O-].C1CC(C1)(C(=O)O)C(=O)[O-].N.N.[Pt+2]
UFICVEHDQUKCEA-UHFFFAOYSA-N,CN1C=C(N=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=CC=C5)F
UFPFGVNKHCLJJO-SSKFGXFMSA-N,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC
HZQHAAFWVRDHMZ-JKSUJKDBSA-N,C[C@@H](CN[C@@H]1COC2=CC=CC=C2SC1)CSC3=CC=CC=C3OC
WELIVEBWRWAGOM-UHFFFAOYSA-N,C(CN)C(=O)NCCSSCCNC(=O)CCN
VVRREURVTJNTQQ-UHFFFAOYSA-N,C1C(N(N=N1)C2=CC=C(C=C2)Cl)C3=CC=NC=C3
TVXOXGBTADZYCZ-UHFFFAOYSA-N,CCCCCCCN(CCCCCSC1=NC(=C(N1)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)F)F
STPKWKPURVSAJF-LJEWAXOPSA-N,CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)[C@H]([C@H]1O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)C[N+]56CCN(CC5)CC6)CCCC
STPKWKPURVSAJF-SWGHGFEUSA-N,CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)[C@H](C1O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)C[N+]56CCN(CC5)CC6)CCCC
JKOQGQFVAUAYPM-UHFFFAOYSA-N,C(CN)CNCCSP(=O)(O)O
YBBLVLTVTVSKRW-UHFFFAOYSA-N,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
VKSPIPWLHGKJQO-UHFFFAOYSA-N,CCCCC1=CN=C(C=C1)C(=O)N
LWQQLNNNIPYSNX-NNEHDCEKSA-N,CC(/C=C/C(C1CC1)O)C2CCC\3C2(CCC/C3=C\C=C\4/CC(CC(C4=C)O)O)C
LWQQLNNNIPYSNX-UROSTWAQSA-N,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C
SCKYRAXSEDYPSA-UHFFFAOYSA-N,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
JXTHNDFMNIQAHM-UHFFFAOYSA-N,C(C(=O)O)(Cl)Cl
MJIHNNLFOKEZEW-UHFFFAOYSA-N,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
MJIHNNLFOKEZEW-RUZDIDTESA-N,CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
ZBJBRUSGEJORQL-UHFFFAOYSA-N,C1=CC=C(C=C1)CC2=CC=C(C=C2)OC(=O)N
WQXNXVUDBPYKBA-YFKPBYRVSA-N,CC1=NCC[C@H](N1)C(=O)O
QGFORSXNKQLDNO-UHFFFAOYSA-N,C1CSC(=O)C1NC(=O)CSCC(=O)O
WDOGQTQEKVLZIJ-WAYWQWQTSA-N,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O
VRTWBAAJJOHBQU-KMWAZVGDSA-N,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC
AQWKVJFRGORALM-UHFFFAOYSA-N,CC1=CC(=C(C=C1)O)C2=CC(=NN2)C3=CC=CC=C3
PCAWDBXDEJVICI-UHFFFAOYSA-N,C=CCNC(=O)N1CC(C1)OC2=CC=C(C=C2)Cl
MNDBXUUTURYVHR-UHFFFAOYSA-N,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
DDNCQMVWWZOMLN-UHFFFAOYSA-N,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
DDNCQMVWWZOMLN-IRLDBZIGSA-N,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2
RRGUKTPIGVIEKM-UHFFFAOYSA-N,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
MDFXJBQEWLCGHP-RQZCQDPDSA-N,C1=CC=C(C(=C1)C=NNC(=O)C2=CC=NC=C2)OCC(=O)O
HYXITZLLTYIPOF-UHFFFAOYSA-N,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
RUZYUOTYCVRMRZ-FQEVSTJZSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@@H]4COC5=CC=CC=C5O4)N)OC
MFDFERRIHVXMIY-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
QTSJJDIDTYFLFC-BJMVGYQFSA-O,C1=CN=CC=C1/C=[NH+]/NC(=S)N
UEBBYLJZCHTLEG-LAUBAEHRSA-N,CN(C[C@@H]1CCC2=C([C@@H]1C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O
TVYLLZQTGLZFBW-ZBFHGGJFSA-N,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O
HFNKQEVNSGCOJV-HNNXBMFYSA-N,C1CCC(C1)[C@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
AXNGJCOYCMDPQG-UHFFFAOYSA-N,C1CN(CCC1C(C2=CC=CC=C2)O)CCC3=CC=CC=C3
DWAFYCQODLXJNR-UHFFFAOYSA-L,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)[O-])[O-].[Pt+4]
APQPVVOYBLOJDY-UHFFFAOYSA-N,COC1=CC2=C(C=C1)N=C3CCCCC3=C2N
SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O
WPMJNLCLKAKMLA-UHFFFAOYSA-N,CC1CCC(CC1)C(=O)N(C2CCC(CC2)O)C3=C(SC(=C3)C#CC(C)(C)C)C(=O)O
ACWZRVQXLIRSDF-UHFFFAOYSA-N,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO
SCVHJVCATBPIHN-SJCJKPOMSA-N,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)COC1=C(C(=CC(=C1F)F)F)F)NC(=O)C(=O)NC2=CC=CC=C2C(C)(C)C
JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C
URWAJWIAIPFPJE-YFMIWBNJSA-N,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O
OJZYRQPMEIEQFC-UAWLTFRCSA-N,CCCC[C@H](C)C[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCC/C=C/C(=O)O)O)O
XIUUSFJTJXFNGH-UHFFFAOYSA-N,CN1C2C(N(C1=O)C)N(C(=O)N2C)C
URCVCIZFVQDVPM-UHFFFAOYSA-N,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O
WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC1(C2CCC(O1)(CC2)C)C
BOFMSBVSYVESTM-UHFFFAOYSA-N,C1C(CC2=CC=CC=C21)NC(=O)C3=CC=C(C=C3)F
OKFDRAHPFKMAJH-UHFFFAOYSA-N,CS(=O)(=O)NC1=CC2=C(C=C1)OC3=C(C=CC(=C23)C(=O)NC4=C(C=NC=C4Cl)Cl)OC(F)F
BATCTBJIJJEPHM-UHFFFAOYSA-N,C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4
YREYEVIYCVEVJK-UHFFFAOYSA-N,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
KGPGQDLTDHGEGT-VBZOGQDBSA-N,CC(C)CCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)NC(C7=C(C(=CC(=C7)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)[C@H](C(=O)N[C@H](CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O
VPBYZLCHOKSGRX-UHFFFAOYSA-N,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl
WWONFUQGBVOKOF-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)Cl)C(=O)NS(=O)(=O)C2=CC=C(S2)Br
UEMLYRZWLVXWRU-UHFFFAOYSA-N,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)S
KJVQYDYPDFFJMP-UHFFFAOYSA-N,CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N
MCIACXAZCBVDEE-CUUWFGFTSA-N,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl
ANNPALXBOKTDBF-VYIIXAMBSA-N,CC(C)[C@@H](C(=O)NC(CC(=O)O)C(=O)CF)NC(=O)OCC1=C(C=C(C=C1)Cl)Cl
LITNEAPWQHVPOK-FFSVYQOJSA-N,COC1=C(C=C(C=C1)C2CNC(=O)NC2)O[C@H]3C[C@@H]4CC[C@H]3C4
GVEZIHKRYBHEFX-NQQPLRFYSA-N,C/C=C/C/C=C/CCC(=O)[C@@H]1[C@@H](O1)C(=O)N
UDYUIWXQUBNDHC-UHFFFAOYSA-N,CC1=CC(=O)N(C(=C1)COC2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)O
GUOQUXNJZHGPQF-UHFFFAOYSA-N,CC1=NN=C2N1N=C(C=C2)C3=CC(=CC=C3)C(F)(F)F
SSLKKMZJCJBOML-UHFFFAOYSA-N,CCN(CC)C(=O)CSC1=NN=C(C=C1)Cl
KRVMLPUDAOWOGN-UHFFFAOYSA-N,COC1=CC2=C(C=C1)NC=C2C3=CCNCC3
QTNZYVAMNRDUAD-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)OC(C)(C)C
JZRWCGZRTZMZEH-UHFFFAOYSA-N,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
GNDPAVKYAUIVEB-ZROIWOOFSA-N,C/C(=N/NC(=O)C1=CC=NC=C1)/C2=CC=CO2
PVBQYTCFVWZSJK-UHFFFAOYSA-O,C[N+](C)(C)NCCC(=O)O
SFNSLLSYNZWZQG-VQIMIIECSA-N,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N
SFNSLLSYNZWZQG-LRTDYKAYSA-N,CN1CCC(C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N
FUWFSXZKBMCSKF-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)OCC2C(C(C(O2)(COC(=O)C3=CN=CC=C3)O)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5
GQYIWUVLTXOXAJ-UHFFFAOYSA-N,C1CCC(CC1)NC(=O)N(CCCl)N=O
ZRJBHWIHUMBLCN-QDEBKDIKSA-N,C/C=C/1\C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
ZRJBHWIHUMBLCN-HZRLMBICSA-N,C/C=C/1\[C@@H]2CC3=C([C@@]1(CC(=C2)C)N)C=CC(=O)N3
GQZQCROBCYNTMU-UHFFFAOYSA-N,C1=CN=CC=C1C(=O)NNCS(=O)(=O)O
VRQVVMDWGGWHTJ-CQSZACIVSA-N,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
VRQVVMDWGGWHTJ-UHFFFAOYSA-N,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
GMVPRGQOIOIIMI-DWKJAMRDSA-N,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
GMVPRGQOIOIIMI-ZWLIRFKBSA-N,CCCCC[C@@H](/C=C/C1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
YVPGZQLRPAGKLA-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C(=O)N)N2C(=CC=C2C3=CC=C(C=C3)N4C=CN=C4)CCC(=O)O
NCXMLFZGDNKEPB-FFPOYIOWSA-N,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
NCXMLFZGDNKEPB-YLTFDBFKSA-N,CC1C/C=C/C=C/C=C/C=C/C(CC2C(C(CC(O2)(CC(CC3C(O3)/C=C/C(=O)O1)O)O)O)C(=O)O)OC4C(C(C(C(O4)C)O)N)O
JFWGYKRUMPKNKF-UHFFFAOYSA-N,CC1(CC(=O)C2=C(C=C(C=C2O1)O)O)C
GXWKSXUPEFVUOO-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC2=NN=C(C3=CC=CC=C32)CC4=CC=NC=C4)Br
HPIUHDCRVYDAEJ-UHFFFAOYSA-N,CNC(=O)C1=NC(=C(C=C1)C2=C(C(=CC(=C2)Cl)Cl)Cl)N
FASDKYOPVNHBLU-UHFFFAOYSA-N,CCCNC1CCC2=C(C1)SC(=N2)N
FASDKYOPVNHBLU-SSDOTTSWSA-N,CCCN[C@@H]1CCC2=C(C1)SC(=N2)N
FASDKYOPVNHBLU-ZETCQYMHSA-N,CCCN[C@H]1CCC2=C(C1)SC(=N2)N
XWRBMHSLXKNRJX-UHFFFAOYSA-N,C=CC1=CC=CC=[N+]1[O-]
XRVJPLDTMUSSDE-UHFFFAOYSA-N,CC(=CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N)C
KLBQZWRITKRQQV-UHFFFAOYSA-N,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
XFYDIVBRZNQMJC-UHFFFAOYSA-N,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
MKPLKVHSHYCHOC-AHTXBMBWSA-N,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O
MKPLKVHSHYCHOC-VAOHUEEVSA-N,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O
YIMGGHGOVMBIJO-UHFFFAOYSA-N,CN(C)C(=NC1=CC=CC=C1N2CCOCC2)N
FOOHYFUHXGIXNK-UHFFFAOYSA-N,C1C=CCC1CC2=CNC(=S)N2
